row_id,water_risk_id,main_id,name,indicator,value,year,scenario
water_risk-b64bae7a-2050-bau-2,NL-MAIN-b64bae7a,NL-MAIN-b64bae7a,Scully,Water Depletion Label,Low (<5%),2050,bau
water_risk-b64bae7a-2050-bau-3,NL-MAIN-b64bae7a,NL-MAIN-b64bae7a,Scully,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau
water_risk-b64bae7a-2050-pes-1,NL-MAIN-b64bae7a,NL-MAIN-b64bae7a,Scully,Water Stress Label,Low (<10%),2050,pes
water_risk-b64bae7a-2050-pes-2,NL-MAIN-b64bae7a,NL-MAIN-b64bae7a,Scully,Water Depletion Label,Low (<5%),2050,pes
water_risk-b64bae7a-2050-pes-3,NL-MAIN-b64bae7a,NL-MAIN-b64bae7a,Scully,Interannual Variability Label,Low (<0.25),2050,pes
water_risk-b64bae7a-2050-opt-1,NL-MAIN-b64bae7a,NL-MAIN-b64bae7a,Scully,Water Stress Label,Low (<10%),2050,opt
water_risk-b64bae7a-2050-opt-2,NL-MAIN-b64bae7a,NL-MAIN-b64bae7a,Scully,Water Depletion Label,Low (<5%),2050,opt
water_risk-b64bae7a-2050-opt-3,NL-MAIN-b64bae7a,NL-MAIN-b64bae7a,Scully,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt
water_risk-b64bae7a-2080-bau-1,NL-MAIN-b64bae7a,NL-MAIN-b64bae7a,Scully,Water Stress Label,Low (<10%),2080,bau
water_risk-b64bae7a-2080-bau-2,NL-MAIN-b64bae7a,NL-MAIN-b64bae7a,Scully,Water Depletion Label,Low (<5%),2080,bau
water_risk-b64bae7a-2080-bau-3,NL-MAIN-b64bae7a,NL-MAIN-b64bae7a,Scully,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau
water_risk-b64bae7a-2080-pes-1,NL-MAIN-b64bae7a,NL-MAIN-b64bae7a,Scully,Water Stress Label,Low (<10%),2080,pes
water_risk-b64bae7a-2080-pes-2,NL-MAIN-b64bae7a,NL-MAIN-b64bae7a,Scully,Water Depletion Label,Low (<5%),2080,pes
water_risk-b64bae7a-2080-pes-3,NL-MAIN-b64bae7a,NL-MAIN-b64bae7a,Scully,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes
water_risk-b64bae7a-2080-opt-1,NL-MAIN-b64bae7a,NL-MAIN-b64bae7a,Scully,Water Stress Label,Low (<10%),2080,opt
water_risk-b64bae7a-2080-opt-2,NL-MAIN-b64bae7a,NL-MAIN-b64bae7a,Scully,Water Depletion Label,Low (<5%),2080,opt
water_risk-b64bae7a-2080-opt-3,NL-MAIN-b64bae7a,NL-MAIN-b64bae7a,Scully,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt
water_risk-dd723db4-2020-baseline-1,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Water Stress Label,Low (<10%),2020,baseline
water_risk-dd723db4-2020-baseline-2,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Water Depletion Label,Low (<5%),2020,baseline
water_risk-dd723db4-2020-baseline-3,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline
water_risk-dd723db4-2020-baseline-4,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Groundwater Table Decline Label,Insignificant Trend,2020,baseline
water_risk-dd723db4-2020-baseline-5,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Coastal Eutrophication Potential Label,Medium - High (0 to 1),2020,baseline
water_risk-dd723db4-2030-bau-1,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Water Stress Label,Low (<10%),2030,bau
water_risk-dd723db4-2030-bau-2,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Water Depletion Label,Low (<5%),2030,bau
water_risk-dd723db4-2030-bau-3,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau
water_risk-dd723db4-2030-pes-1,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Water Stress Label,Low (<10%),2030,pes
water_risk-dd723db4-2030-pes-2,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Water Depletion Label,Low (<5%),2030,pes
water_risk-dd723db4-2030-pes-3,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes
water_risk-dd723db4-2030-opt-1,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Water Stress Label,Low (<10%),2030,opt
water_risk-dd723db4-2030-opt-2,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Water Depletion Label,Low (<5%),2030,opt
water_risk-dd723db4-2030-opt-3,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt
water_risk-dd723db4-2050-bau-1,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Water Stress Label,Low (<10%),2050,bau
water_risk-dd723db4-2050-bau-2,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Water Depletion Label,Low (<5%),2050,bau
water_risk-dd723db4-2050-bau-3,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau
water_risk-dd723db4-2050-pes-1,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Water Stress Label,Low (<10%),2050,pes
water_risk-dd723db4-2050-pes-2,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Water Depletion Label,Low (<5%),2050,pes
water_risk-dd723db4-2050-pes-3,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Interannual Variability Label,Low (<0.25),2050,pes
water_risk-dd723db4-2050-opt-1,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Water Stress Label,Low (<10%),2050,opt
water_risk-dd723db4-2050-opt-2,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Water Depletion Label,Low (<5%),2050,opt
water_risk-dd723db4-2050-opt-3,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt
water_risk-dd723db4-2080-bau-1,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Water Stress Label,Low (<10%),2080,bau
water_risk-dd723db4-2080-bau-2,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Water Depletion Label,Low (<5%),2080,bau
water_risk-dd723db4-2080-bau-3,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau
water_risk-dd723db4-2080-pes-1,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Water Stress Label,Low (<10%),2080,pes
water_risk-dd723db4-2080-pes-2,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Water Depletion Label,Low (<5%),2080,pes
water_risk-dd723db4-2080-pes-3,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes
water_risk-dd723db4-2080-opt-1,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Water Stress Label,Low (<10%),2080,opt
water_risk-dd723db4-2080-opt-2,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Water Depletion Label,Low (<5%),2080,opt
water_risk-dd723db4-2080-opt-3,NL-MAIN-dd723db4,NL-MAIN-dd723db4,Carol Lake,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt
water_risk-e09881ff-2020-baseline-1,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Water Stress Label,Low (<10%),2020,baseline
water_risk-e09881ff-2020-baseline-2,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Water Depletion Label,Low (<5%),2020,baseline
water_risk-e09881ff-2020-baseline-3,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Interannual Variability Label,Low (<0.25),2020,baseline
water_risk-e09881ff-2020-baseline-4,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Groundwater Table Decline Label,Insignificant Trend,2020,baseline
water_risk-e09881ff-2020-baseline-5,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Coastal Eutrophication Potential Label,Medium - High (0 to 1),2020,baseline
water_risk-e09881ff-2030-bau-1,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Water Stress Label,Low (<10%),2030,bau
water_risk-e09881ff-2030-bau-2,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Water Depletion Label,Low (<5%),2030,bau
water_risk-e09881ff-2030-bau-3,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Interannual Variability Label,Low (<0.25),2030,bau
water_risk-e09881ff-2030-pes-1,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Water Stress Label,Low (<10%),2030,pes
water_risk-e09881ff-2030-pes-2,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Water Depletion Label,Low (<5%),2030,pes
water_risk-e09881ff-2030-pes-3,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Interannual Variability Label,Low (<0.25),2030,pes
water_risk-e09881ff-2030-opt-1,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Water Stress Label,Low (<10%),2030,opt
water_risk-e09881ff-2030-opt-2,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Water Depletion Label,Low (<5%),2030,opt
water_risk-e09881ff-2030-opt-3,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Interannual Variability Label,Low (<0.25),2030,opt
water_risk-e09881ff-2050-bau-1,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Water Stress Label,Low (<10%),2050,bau
water_risk-e09881ff-2050-bau-2,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Water Depletion Label,Low (<5%),2050,bau
water_risk-e09881ff-2050-bau-3,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Interannual Variability Label,Low (<0.25),2050,bau
water_risk-e09881ff-2050-pes-1,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Water Stress Label,Low (<10%),2050,pes
water_risk-e09881ff-2050-pes-2,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Water Depletion Label,Low (<5%),2050,pes
water_risk-e09881ff-2050-pes-3,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Interannual Variability Label,Low (<0.25),2050,pes
water_risk-e09881ff-2050-opt-1,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Water Stress Label,Low (<10%),2050,opt
water_risk-e09881ff-2050-opt-2,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Water Depletion Label,Low (<5%),2050,opt
water_risk-e09881ff-2050-opt-3,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Interannual Variability Label,Low (<0.25),2050,opt
water_risk-e09881ff-2080-bau-1,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Water Stress Label,Low (<10%),2080,bau
water_risk-e09881ff-2080-bau-2,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Water Depletion Label,Low (<5%),2080,bau
water_risk-e09881ff-2080-bau-3,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Interannual Variability Label,Low (<0.25),2080,bau
water_risk-e09881ff-2080-pes-1,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Water Stress Label,Low (<10%),2080,pes
water_risk-e09881ff-2080-pes-2,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Water Depletion Label,Low (<5%),2080,pes
water_risk-e09881ff-2080-pes-3,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Interannual Variability Label,Low (<0.25),2080,pes
water_risk-e09881ff-2080-opt-1,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Water Stress Label,Low (<10%),2080,opt
water_risk-e09881ff-2080-opt-2,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Water Depletion Label,Low (<5%),2080,opt
water_risk-e09881ff-2080-opt-3,NL-MAIN-e09881ff,NL-MAIN-e09881ff,DSO (3 and 4),Interannual Variability Label,Low (<0.25),2080,opt
water_risk-c9c77a59-2020-baseline-1,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Water Stress Label,Low (<10%),2020,baseline
water_risk-c9c77a59-2020-baseline-2,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Water Depletion Label,Low (<5%),2020,baseline
water_risk-c9c77a59-2020-baseline-3,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Interannual Variability Label,Low (<0.25),2020,baseline
water_risk-c9c77a59-2020-baseline-4,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Groundwater Table Decline Label,Insignificant Trend,2020,baseline
water_risk-c9c77a59-2020-baseline-5,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Coastal Eutrophication Potential Label,Low (<-5),2020,baseline
water_risk-c9c77a59-2030-bau-1,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Water Stress Label,Low (<10%),2030,bau
water_risk-c9c77a59-2030-bau-2,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Water Depletion Label,Low (<5%),2030,bau
water_risk-c9c77a59-2030-bau-3,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Interannual Variability Label,Low (<0.25),2030,bau
water_risk-c9c77a59-2030-pes-1,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Water Stress Label,Low (<10%),2030,pes
water_risk-c9c77a59-2030-pes-2,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Water Depletion Label,Low (<5%),2030,pes
water_risk-c9c77a59-2030-pes-3,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Interannual Variability Label,Low (<0.25),2030,pes
water_risk-c9c77a59-2030-opt-1,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Water Stress Label,Low (<10%),2030,opt
water_risk-c9c77a59-2030-opt-2,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Water Depletion Label,Low (<5%),2030,opt
water_risk-c9c77a59-2030-opt-3,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Interannual Variability Label,Low (<0.25),2030,opt
water_risk-c9c77a59-2050-bau-1,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Water Stress Label,Low (<10%),2050,bau
water_risk-c9c77a59-2050-bau-2,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Water Depletion Label,Low (<5%),2050,bau
water_risk-c9c77a59-2050-bau-3,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Interannual Variability Label,Low (<0.25),2050,bau
water_risk-c9c77a59-2050-pes-1,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Water Stress Label,Low (<10%),2050,pes
water_risk-c9c77a59-2050-pes-2,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Water Depletion Label,Low (<5%),2050,pes
water_risk-c9c77a59-2050-pes-3,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Interannual Variability Label,Low (<0.25),2050,pes
water_risk-c9c77a59-2050-opt-1,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Water Stress Label,Low (<10%),2050,opt
water_risk-c9c77a59-2050-opt-2,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Water Depletion Label,Low (<5%),2050,opt
water_risk-c9c77a59-2050-opt-3,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Interannual Variability Label,Low (<0.25),2050,opt
water_risk-c9c77a59-2080-bau-1,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Water Stress Label,Low (<10%),2080,bau
water_risk-c9c77a59-2080-bau-2,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Water Depletion Label,Low (<5%),2080,bau
water_risk-c9c77a59-2080-bau-3,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Interannual Variability Label,Low (<0.25),2080,bau
water_risk-c9c77a59-2080-pes-1,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Water Stress Label,Low (<10%),2080,pes
water_risk-c9c77a59-2080-pes-2,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Water Depletion Label,Low (<5%),2080,pes
water_risk-c9c77a59-2080-pes-3,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Interannual Variability Label,Low (<0.25),2080,pes
water_risk-c9c77a59-2080-opt-1,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Water Stress Label,Low (<10%),2080,opt
water_risk-c9c77a59-2080-opt-2,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Water Depletion Label,Low (<5%),2080,opt
water_risk-c9c77a59-2080-opt-3,NS-MAIN-c9c77a59,NS-MAIN-c9c77a59,Moose River Consolidated,Interannual Variability Label,Low (<0.25),2080,opt
water_risk-baf0bfbd-2020-baseline-1,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Water Stress Label,Low (<10%),2020,baseline
water_risk-baf0bfbd-2020-baseline-2,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Water Depletion Label,Low (<5%),2020,baseline
water_risk-baf0bfbd-2020-baseline-3,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Interannual Variability Label,Low (<0.25),2020,baseline
water_risk-baf0bfbd-2020-baseline-4,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Groundwater Table Decline Label,Insignificant Trend,2020,baseline
water_risk-baf0bfbd-2020-baseline-5,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Coastal Eutrophication Potential Label,Low - Medium (-5 to 0),2020,baseline
water_risk-baf0bfbd-2030-bau-1,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Water Stress Label,Low (<10%),2030,bau
water_risk-baf0bfbd-2030-bau-2,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Water Depletion Label,Low (<5%),2030,bau
water_risk-baf0bfbd-2030-bau-3,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau
water_risk-baf0bfbd-2030-pes-1,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Water Stress Label,Low (<10%),2030,pes
water_risk-baf0bfbd-2030-pes-2,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Water Depletion Label,Low (<5%),2030,pes
water_risk-baf0bfbd-2030-pes-3,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes
water_risk-baf0bfbd-2030-opt-1,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Water Stress Label,Low (<10%),2030,opt
water_risk-baf0bfbd-2030-opt-2,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Water Depletion Label,Low (<5%),2030,opt
water_risk-baf0bfbd-2030-opt-3,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt
water_risk-baf0bfbd-2050-bau-1,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Water Stress Label,Low (<10%),2050,bau
water_risk-baf0bfbd-2050-bau-2,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Water Depletion Label,Low (<5%),2050,bau
water_risk-baf0bfbd-2050-bau-3,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau
water_risk-baf0bfbd-2050-pes-1,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Water Stress Label,Low (<10%),2050,pes
water_risk-baf0bfbd-2050-pes-2,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Water Depletion Label,Low (<5%),2050,pes
water_risk-baf0bfbd-2050-pes-3,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Interannual Variability Label,Low (<0.25),2050,pes
water_risk-baf0bfbd-2050-opt-1,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Water Stress Label,Low (<10%),2050,opt
water_risk-baf0bfbd-2050-opt-2,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Water Depletion Label,Low (<5%),2050,opt
water_risk-baf0bfbd-2050-opt-3,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt
water_risk-baf0bfbd-2080-bau-1,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Water Stress Label,Low (<10%),2080,bau
water_risk-baf0bfbd-2080-bau-2,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Water Depletion Label,Low (<5%),2080,bau
water_risk-baf0bfbd-2080-bau-3,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Interannual Variability Label,Low (<0.25),2080,bau
water_risk-baf0bfbd-2080-pes-1,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Water Stress Label,Low (<10%),2080,pes
water_risk-baf0bfbd-2080-pes-2,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Water Depletion Label,Low (<5%),2080,pes
water_risk-baf0bfbd-2080-pes-3,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Interannual Variability Label,Low (<0.25),2080,pes
water_risk-baf0bfbd-2080-opt-1,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Water Stress Label,Low (<10%),2080,opt
water_risk-baf0bfbd-2080-opt-2,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Water Depletion Label,Low (<5%),2080,opt
water_risk-baf0bfbd-2080-opt-3,NS-MAIN-baf0bfbd,NS-MAIN-baf0bfbd,Donkin,Interannual Variability Label,Low (<0.25),2080,opt
water_risk-fb4e8e94-2020-baseline-1,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Water Stress Label,Low (<10%),2020,baseline
water_risk-fb4e8e94-2020-baseline-2,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Water Depletion Label,Low (<5%),2020,baseline
water_risk-fb4e8e94-2020-baseline-3,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Interannual Variability Label,Low (<0.25),2020,baseline
water_risk-fb4e8e94-2020-baseline-4,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Groundwater Table Decline Label,Insignificant Trend,2020,baseline
water_risk-fb4e8e94-2020-baseline-5,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Coastal Eutrophication Potential Label,Low (<-5),2020,baseline
water_risk-fb4e8e94-2030-bau-1,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Water Stress Label,Low (<10%),2030,bau
water_risk-fb4e8e94-2030-bau-2,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Water Depletion Label,Low (<5%),2030,bau
water_risk-fb4e8e94-2030-bau-3,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Interannual Variability Label,Low (<0.25),2030,bau
water_risk-fb4e8e94-2030-pes-1,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Water Stress Label,Low (<10%),2030,pes
water_risk-fb4e8e94-2030-pes-2,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Water Depletion Label,Low (<5%),2030,pes
water_risk-fb4e8e94-2030-pes-3,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Interannual Variability Label,Low (<0.25),2030,pes
water_risk-fb4e8e94-2030-opt-1,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Water Stress Label,Low (<10%),2030,opt
water_risk-fb4e8e94-2030-opt-2,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Water Depletion Label,Low (<5%),2030,opt
water_risk-fb4e8e94-2030-opt-3,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Interannual Variability Label,Low (<0.25),2030,opt
water_risk-fb4e8e94-2050-bau-1,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Water Stress Label,Low (<10%),2050,bau
water_risk-fb4e8e94-2050-bau-2,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Water Depletion Label,Low (<5%),2050,bau
water_risk-fb4e8e94-2050-bau-3,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Interannual Variability Label,Low (<0.25),2050,bau
water_risk-fb4e8e94-2050-pes-1,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Water Stress Label,Low (<10%),2050,pes
water_risk-fb4e8e94-2050-pes-2,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Water Depletion Label,Low (<5%),2050,pes
water_risk-fb4e8e94-2050-pes-3,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Interannual Variability Label,Low (<0.25),2050,pes
water_risk-fb4e8e94-2050-opt-1,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Water Stress Label,Low (<10%),2050,opt
water_risk-fb4e8e94-2050-opt-2,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Water Depletion Label,Low (<5%),2050,opt
water_risk-fb4e8e94-2050-opt-3,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Interannual Variability Label,Low (<0.25),2050,opt
water_risk-fb4e8e94-2080-bau-1,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Water Stress Label,Low (<10%),2080,bau
water_risk-fb4e8e94-2080-bau-2,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Water Depletion Label,Low (<5%),2080,bau
water_risk-fb4e8e94-2080-bau-3,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Interannual Variability Label,Low (<0.25),2080,bau
water_risk-fb4e8e94-2080-pes-1,NS-MAIN-fb4e8e94,NS-MAIN-fb4e8e94,Stellarton,Water Stress Label,Low (<10%),2080,pes
