wpda_id,NAME,DESIG,OWN_TYPE,MANG_AUTH,STATUS_YR,longitude,latitude
ON-WPDA-2c0428db,Eleanor Island National Wildlife Area,National Wildlife Area,State,"Canadian Wildlife Service, Ontario Region",1978,-79.39083989899996,44.98313963500006
AB-WPDA-07427e44,Meanook National Wildlife Area,National Wildlife Area,State,"Canadian Wildlife Service, Prairie Region",1979,-113.35017020884383,54.61096744916356
ON-WPDA-9e2904c4,Mississippi Lake National Wildlife Area,National Wildlife Area,State,"Canadian Wildlife Service, Ontario Region",1978,-76.23112459828664,45.040666646505805
ZZ-WPDA-ed610fec,Mohawk Island National Wildlife Area,National Wildlife Area,State,"Canadian Wildlife Service, Ontario Region",1978,-79.52302652499996,42.83420152400006
ZZ-WPDA-62531c3d,Port Joli Migratory Bird Sanctuary,Migratory Bird Sanctuary,State,"Canadian Wildlife Service, Atlantic Region",1941,-64.90442478583604,43.867842550183326
ZZ-WPDA-30073183,Port Joli Migratory Bird Sanctuary,Migratory Bird Sanctuary,State,"Canadian Wildlife Service, Atlantic Region",1941,-64.90818543920818,43.87231105487744
NB-WPDA-5f6c6548,Portage Island National Wildlife Area,National Wildlife Area,State,"Canadian Wildlife Service, Atlantic Region",1970,-65.04141930099996,47.16009156700008
NB-WPDA-fa7224d4,Portobello Creek National Wildlife Area,National Wildlife Area,State,"Canadian Wildlife Service, Atlantic Region",1973,-66.36605144019406,45.914659732117805
NB-WPDA-4b77bf89,Portobello Creek National Wildlife Area,Federal Real Property,State,"Canadian Wildlife Service, Atlantic Region",1973,-66.36599915083232,45.92765978277685
SK-WPDA-502da99b,Prairie National Wildlife Area - Unit number 01,National Wildlife Area,State,"Canadian Wildlife Service, Prairie Region",1977,-102.1334242743333,52.07342118233337
ON-WPDA-613585b9,Prince Edward Point National Wildlife Area,National Wildlife Area,State,"Canadian Wildlife Service, Ontario Region",1978,-76.88889548110222,43.93777746541617
ZZ-WPDA-f3b7fc0f,Qualicum National Wildlife Area,National Wildlife Area,Multiple ownership,"Canadian Wildlife Service, Pacific Region",1977,-124.60868674488971,49.40411570250222
SK-WPDA-422fa30f,Raven Island National Wildlife Area,National Wildlife Area,State,"Canadian Wildlife Service, Prairie Region",1982,-104.99904154666663,52.43734957866671
MB-WPDA-c68a067b,Rockwood National Wildlife Area,National Wildlife Area,State,"Canadian Wildlife Service, Prairie Region",1981,-97.15746613066665,50.282786130666736
ON-WPDA-e9e1f311,St. Clair National Wildlife Area-Bear Creek Unit,National Wildlife Area,State,"Canadian Wildlife Service, Ontario Region",1978,-82.39175903815081,42.53364541177806
ON-WPDA-158da142,St. Clair National Wildlife Area-St. Clair Unit,National Wildlife Area,State,"Canadian Wildlife Service, Ontario Region",1978,-82.40209285766663,42.372935749333394
ON-WPDA-015df977,Scotch Bonnet Island National Wildlife Area,National Wildlife Area,State,"Canadian Wildlife Service, Ontario Region",1979,-77.54173988299998,43.899750299000054
NS-WPDA-d5058496,Sea Wolf Island National Wildlife Area,National Wildlife Area,State,"Canadian Wildlife Service, Atlantic Region",1973,-61.26417319885078,46.35684625454783
NB-WPDA-214092ad,Shepody National Wildlife Area,National Wildlife Area,State,"Canadian Wildlife Service, Atlantic Region",1968,-64.76756273743067,45.68770319313312
AB-WPDA-5b57d659,Spiers Lake National Wildlife Area,National Wildlife Area,State,"Canadian Wildlife Service, Prairie Region",1980,-112.24519336599997,51.92071746100006
SK-WPDA-aacca80d,Stalwart National Wildlife Area,National Wildlife Area,State,"Canadian Wildlife Service, Prairie Region",1969,-105.41589082229132,51.2298136407624
NB-WPDA-3f90bd51,Tintamarre National Wildlife Area,National Wildlife Area,State,"Canadian Wildlife Service, Atlantic Region",1968,-64.27056570059112,45.95245502557721
SK-WPDA-1ba26c51,Tway National Wildlife Area,National Wildlife Area,State,"Canadian Wildlife Service, Prairie Region",1971,-105.42109187133329,52.75718569600004
BC-WPDA-0a8b4b33,Vaseux-Bighorn National Wildlife Area,National Wildlife Area,State,"Canadian Wildlife Service, Pacific Region",1979,-119.51828650884417,49.28441047371839
NS-WPDA-e34bb729,Wallace Bay National Wildlife Area,National Wildlife Area,State,"Canadian Wildlife Service, Atlantic Region",1968,-63.55688365603724,45.82812463473243
NS-WPDA-888772f5,Wallace Bay National Wildlife Area,National Wildlife Area,State,"Canadian Wildlife Service, Atlantic Region",1968,-63.5659946891492,45.826032968600956
SK-WPDA-61280cdf,Webb National Wildlife Area,National Wildlife Area,State,"Canadian Wildlife Service, Prairie Region",1980,-108.1515147005805,50.20260419677622
ZZ-WPDA-b76558f9,Wellers Bay National Wildlife Area,National Wildlife Area,State,"Canadian Wildlife Service, Ontario Region",1978,-77.59395685384712,43.997655185652256
BC-WPDA-fe46066d,Widgeon Valley National Wildlife Area,National Wildlife Area,Non-profit organisations,"Canadian Wildlife Service, Pacific Region",1978,-122.6363426163333,49.370817387333396
ON-WPDA-4c4a0217,Kakabeka Falls Provincial Park (Natural Environment Class),Provincial Park,State,Ontario Parks,1967,-89.62545883901119,48.39136725629021
ON-WPDA-c6a1a5b6,Lake Nipigon Provincial Park (Natural Environment Class),Provincial Park,State,Ontario Parks,1960,-88.16156479966664,49.4815977653334
ZZ-WPDA-9e760e5f,Neys Provincial Park (Natural Environment Class),Provincial Park,State,Ontario Parks,1965,-86.5756377829068,48.724084028261004
ON-WPDA-5aee3409,Nagagamisis Provincial Park (Natural Environment Class),Provincial Park,State,Ontario Parks,1957,-84.70950917044397,49.580235446864954
ON-WPDA-e81329c8,The Shoals Provincial Park (Natural Environment Class),Provincial Park,State,Ontario Parks,1970,-83.83423199797852,47.88281122251587
ON-WPDA-493e326a,Ivanhoe Lake Provincial Park (Natural Environment Class),Provincial Park,State,Ontario Parks,1957,-82.73668335891004,47.96456681259317
ON-WPDA-b085ff98,Esker Lakes Provincial Park (Natural Environment Class),Provincial Park,State,Ontario Parks,1957,-79.92629522836175,48.28974055752699
ON-WPDA-00183450,Kap-Kig-Iwan Provincial Park (Natural Environment Class),Provincial Park,State,Ontario Parks,1957,-79.89075208178411,47.799454065281736
ON-WPDA-61c9d0cf,Mississagi Provincial Park (Natural Environment Class),Provincial Park,State,Ontario Parks,1973,-82.68989937497035,46.6151659901776
ON-WPDA-100f08b7,Grundy Lake Provincial Park (Natural Environment Class),Provincial Park,State,Ontario Parks,1959,-80.52702282420965,45.94214435801204
ON-WPDA-71987735,Restoule Provincial Park (Natural Environment Class),Provincial Park,State,Ontario Parks,1963,-79.80481084050088,46.07673654307498
ON-WPDA-5c1685ec,Arrowhead Provincial Park (Natural Environment Class),Provincial Park,State,Ontario Parks,1971,-79.18899946666663,45.39167393233338
ON-WPDA-b3606adc,Samuel De Champlain Provincial Park (Natural Environment Class),Provincial Park,State,Ontario Parks,1967,-78.87284716666663,46.3008004653334
ON-WPDA-0534d572,Awenda Provincial Park (Natural Environment Class),Provincial Park,State,Ontario Parks,1975,-79.98435464066674,44.84508671627095
ON-WPDA-3efab35d,Silent Lake Provincial Park (Natural Environment Class),Provincial Park,State,Ontario Parks,2000,-78.05317113366664,44.905600565666724
ON-WPDA-586af875,Bon Echo Provincial Park (Natural Environment Class),Provincial Park,State,Ontario Parks,1971,-77.2624207642898,44.90161008037581
ON-WPDA-78a3a3f2,Murphys Point Provincial Park (Natural Environment Class),Provincial Park,State,Ontario Parks,1967,-76.24695333119291,44.766611754670954
ON-WPDA-7ca0bf07,Charleston Lake Provincial Park (Natural Environment Class),Provincial Park,State,Ontario Parks,1976,-75.99716203306319,44.51233925510316
ON-WPDA-16b60518,Presqu'Ile Provincial Park (Natural Environment Class),Provincial Park,State,Ontario Parks,1922,-77.71814205459188,43.99160902094599
ON-WPDA-4742f84a,Pinery Provincial Park (Natural Environment Class),Provincial Park,State,Ontario Parks,1957,-81.84978945649178,43.25238496384754
ON-WPDA-4eac3fe5,John E. Pearce Provincial Park (Nature Reserve Class),Provincial Park,State,Ontario Parks,1957,-81.44741556617335,42.60818568723436
ON-WPDA-f7da6e74,Tidewater Provincial Park,Provincial Park,State,Ontario Parks,1970,-80.6467699439659,51.229128911039616
ON-WPDA-8acddf7c,Lady Evelyn-Smoothwater Provincial Park (Wilderness Class),Provincial Park,State,Ontario Parks,1973,-80.52634851995211,47.35350486554803
ON-WPDA-92f447fe,Woodland Caribou Provincial Park (Wilderness Class),Provincial Park,State,Ontario Parks,1983,-94.70401910829236,51.04791336988259
BC-WPDA-7d08a303,ALEZA LAKE ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1978,-122.10369386566664,54.08116261633338
BC-WPDA-7d7246d6,AMBROSE LAKE ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1971,-124.01651162199995,49.72790841200006
ZZ-WPDA-2c24ae6d,ANNE VALLEE (TRIANGLE ISLAND) ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1971,-129.07837538139387,50.86042097141595
ZZ-WPDA-fe1e2eac,ANNE VALLEE (TRIANGLE ISLAND) ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1971,-129.07916460751528,50.85846024487962
ZZ-WPDA-af873ccb,BAERIA ROCKS ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1971,-125.15403665495575,48.95319762685962
ZZ-WPDA-e47444a4,BAERIA ROCKS ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1971,-125.15509699138481,48.95153965974817
BC-WPDA-39af18ad,BAYNES ISLAND ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1975,-123.17281119399996,49.77334487000003
BC-WPDA-2d485ada,BEDNESTI LAKE ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1978,-123.45014712999995,53.8625548946667
BC-WPDA-716ccb29,BERESFORD ISLAND ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1971,-128.77401340162038,50.789401540662
BC-WPDA-645a19a6,BERESFORD ISLAND ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1971,-128.77352362047336,50.78971703502118
BC-WPDA-cb1caf1f,BIG WHITE MOUNTAIN ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1972,-118.9266916483333,49.75495783433341
BC-WPDA-42999fa5,BLACKWATER CREEK ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1975,-123.64942037366664,55.5634689543334
BC-WPDA-a3ee126b,BLUE/DEASE RIVERS ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1975,-129.24891227866664,59.86786353666672
BC-WPDA-de439c4e,BOWEN ISLAND ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1973,-123.35729314933329,49.357503044000055
BC-WPDA-1202b627,BROWNE LAKE ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1973,-119.20346789033331,49.8235684723334
BC-WPDA-b9829a3b,BUCK HILLS ROAD ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1971,-118.98732742766663,50.149798242666726
ZZ-WPDA-f60b92cb,BYERS/CONROY/HARVEY/SINNETT ISLANDS ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1981,-129.37006833097465,52.532740880136224
ZZ-WPDA-821651d8,BYERS/CONROY/HARVEY/SINNETT ISLANDS ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1981,-129.36647811586045,52.55413338715265
BC-WPDA-757a17bb,CANOE ISLETS ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1971,-123.58817120963914,49.02776986566276
BC-WPDA-3acc8bb2,CARDIFF MOUNTAIN ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1974,-123.76944855166664,51.48875391433338
BC-WPDA-800c8b87,CECIL LAKE ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1973,-120.52674377599998,56.40158173533339
BC-WPDA-37e59d5c,CHARLIE COLE CREEK ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1981,-131.90098109466663,59.41734626233338
BC-WPDA-a624f0bc,CHASM ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1975,-121.50004901999996,51.22575429233338
ZZ-WPDA-b11ff370,CHECLESET BAY ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1981,-127.64119468199522,50.06262572834302
ZZ-WPDA-9e3a4695,CHECLESET BAY ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1981,-127.5599502192468,50.09969339341971
BC-WPDA-d31863c7,CHICKENS NECK MOUNTAIN ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1975,-129.93566102533327,58.927696178000055
BC-WPDA-e4a9e99c,CHILAKO RIVER ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1977,-123.9637311943333,53.543544621333375
BC-WPDA-2e5eca6d,CHILLIWACK RIVER ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1980,-121.41203260333332,49.00546286166671
BC-WPDA-4247c62a,CHUNAMON CREEK ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1981,-124.44349854299998,56.22223530766672
BC-WPDA-d55fe196,CINEMA BOG ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1977,-122.44258732833329,53.24398713366672
BC-WPDA-73b90de8,CLANNINICK CREEK ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1976,-127.3875130117028,50.06427983170229
BC-WPDA-458c4a34,CLAYHURST ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1971,-120.02455836833332,56.13810264066673
BC-WPDA-320b284e,CLELAND ISLAND ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1971,-126.09114910899994,49.17043343233338
BC-WPDA-e7d91fcf,COUGAR CANYON ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1981,-119.30837476099994,50.164873800000045
BC-WPDA-41f17c00,DEWDNEY AND GLIDE ISLANDS ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1971,-129.5826898312274,52.97808596361971
BC-WPDA-7c77ef5c,DOC ENGLISH BLUFF ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1981,-122.27869514166662,51.9437795243334
BC-WPDA-4a12cfed,DRIZZLE LAKE ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1973,-132.07425454966662,53.92863205466672
BC-WPDA-fa70e08d,DRYWILLIAM LAKE ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1975,-124.70479421833332,54.06358047166672
BC-WPDA-d6ed1bc2,EVANS LAKE ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1972,-117.69479831733331,49.85745745700005
BC-WPDA-266b4664,FIELD'S LEASE ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1972,-119.51760982033329,49.05797555100005
BC-WPDA-4587baf5,FORT NELSON RIVER ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1975,-122.50976660699997,58.95597720300005
BC-WPDA-7d0fc3f2,FRASER RIVER ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1977,-122.0247243283333,49.17129388966673
BC-WPDA-4d87ab0d,GILNOCKIE CREEK ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1981,-115.64862376833331,49.014722266000035
BC-WPDA-8d305914,GINGIETL CREEK ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1985,-129.27445752766664,55.205000989000055
BC-WPDA-313e2274,GLADYS LAKE ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1975,-128.78957945999997,57.554416939666716
BC-WPDA-eb70d76e,GOOSEGRASS CREEK ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1974,-118.2594934673333,51.99074655100005
BC-WPDA-15029d8d,HALEY LAKE ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1987,-124.31985783566662,49.01068635266671
BC-WPDA-17e9ead5,HAYNE'S LEASE ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1980,-119.51863948699996,49.084104397000054
BC-WPDA-19eb12a1,HEATHER LAKE ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1978,-123.24511686133332,55.51282058600007
BC-WPDA-65c73a3e,HONEYMOON BAY ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1984,-124.20366247166662,48.826516938000054
BC-WPDA-fe2f3a94,ILGACHUZ RANGE ECOLOGICAL RESERVE,Ecological Reserve,State,Government of British Columbia,1975,-125.32000094499999,52.7864070533334
