row_id,year,npri_id,facility_name_npri,company_name_npri,facility_type,longitude,latitude,terrestrial_ecozone,watershed,cas_number,substance_name_npri,substance_unit,emission_type,emission_subtype,value,source_id,geometry
npri-26132-2023-202,2023,26132,Young-Davidson,Alamos Gold Incorporated,mining,-80.67722,47.94722,Boreal Shield,St. Lawrence Drainage Area,NA - 22,Phosphorus (total),tonnes,On-Site Disposal / Élimination sur le site,Tailings,1697.643,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.67722 47.94722)
npri-11454-2023-158,2023,11454,Island Gold Mine,Alamos Gold Incorporated,mining,-84.43404,48.30072,Boreal Shield,St. Lawrence Drainage Area,NA - 12,Selenium (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,193.164,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-84.43404 48.30072)
npri-26132-2023-203,2023,26132,Young-Davidson,Alamos Gold Incorporated,mining,-80.67722,47.94722,Boreal Shield,St. Lawrence Drainage Area,NA - 12,Selenium (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,850.644,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.67722 47.94722)
npri-26132-2023-204,2023,26132,Young-Davidson,Alamos Gold Incorporated,mining,-80.67722,47.94722,Boreal Shield,St. Lawrence Drainage Area,NA - 13,Silver (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,1.106,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.67722 47.94722)
npri-26132-2023-205,2023,26132,Young-Davidson,Alamos Gold Incorporated,mining,-80.67722,47.94722,Boreal Shield,St. Lawrence Drainage Area,NA - 37,Thallium (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,1093.685,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.67722 47.94722)
npri-26132-2023-206,2023,26132,Young-Davidson,Alamos Gold Incorporated,mining,-80.67722,47.94722,Boreal Shield,St. Lawrence Drainage Area,NA - 40,Vanadium (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,110.462,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.67722 47.94722)
npri-11454-2023-159,2023,11454,Island Gold Mine,Alamos Gold Incorporated,mining,-84.43404,48.30072,Boreal Shield,St. Lawrence Drainage Area,NA - 14,Zinc (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,22.027,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-84.43404 48.30072)
npri-26132-2023-207,2023,26132,Young-Davidson,Alamos Gold Incorporated,mining,-80.67722,47.94722,Boreal Shield,St. Lawrence Drainage Area,NA - 14,Zinc (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,75.343,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-80.67722 47.94722)
npri-2000-2023-157,2023,2000,Usine de Bouletage de Port-Cartier,ArcelorMittal Exploitation Minière Canada s.e.n.c.,mining,-66.791,50.0334,Boreal Shield,St. Lawrence Drainage Area,NA - 02,Arsenic (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,301.292,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-66.791 50.0334)
npri-2000-2023-158,2023,2000,Usine de Bouletage de Port-Cartier,ArcelorMittal Exploitation Minière Canada s.e.n.c.,mining,-66.791,50.0334,Boreal Shield,St. Lawrence Drainage Area,NA - 03,Cadmium (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,4.231,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-66.791 50.0334)
npri-2000-2023-159,2023,2000,Usine de Bouletage de Port-Cartier,ArcelorMittal Exploitation Minière Canada s.e.n.c.,mining,-66.791,50.0334,Boreal Shield,St. Lawrence Drainage Area,NA - 04,Chromium (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,0.796,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-66.791 50.0334)
npri-6217-2023-147,2023,6217,Mine de Mont-Wright,ArcelorMittal Exploitation Minière Canada s.e.n.c.,mining,-67.3197,52.7643,Boreal Shield,St. Lawrence Drainage Area,NA - 04,Chromium (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,104.758,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-67.3197 52.7643)
npri-6217-2023-148,2023,6217,Mine de Mont-Wright,ArcelorMittal Exploitation Minière Canada s.e.n.c.,mining,-67.3197,52.7643,Boreal Shield,St. Lawrence Drainage Area,NA - 05,Cobalt (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,52441.757,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-67.3197 52.7643)
npri-6217-2023-149,2023,6217,Mine de Mont-Wright,ArcelorMittal Exploitation Minière Canada s.e.n.c.,mining,-67.3197,52.7643,Boreal Shield,St. Lawrence Drainage Area,NA - 06,Copper (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,61.299,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-67.3197 52.7643)
npri-2000-2023-160,2023,2000,Usine de Bouletage de Port-Cartier,ArcelorMittal Exploitation Minière Canada s.e.n.c.,mining,-66.791,50.0334,Boreal Shield,St. Lawrence Drainage Area,NA - 08,Lead (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,633.27,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-66.791 50.0334)
npri-2000-2023-161,2023,2000,Usine de Bouletage de Port-Cartier,ArcelorMittal Exploitation Minière Canada s.e.n.c.,mining,-66.791,50.0334,Boreal Shield,St. Lawrence Drainage Area,NA - 09,Manganese (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,41.08,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-66.791 50.0334)
npri-6217-2023-150,2023,6217,Mine de Mont-Wright,ArcelorMittal Exploitation Minière Canada s.e.n.c.,mining,-67.3197,52.7643,Boreal Shield,St. Lawrence Drainage Area,NA - 09,Manganese (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,4238.749,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-67.3197 52.7643)
npri-6217-2023-151,2023,6217,Mine de Mont-Wright,ArcelorMittal Exploitation Minière Canada s.e.n.c.,mining,-67.3197,52.7643,Boreal Shield,St. Lawrence Drainage Area,NA - 10,Mercury (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,604.795,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-67.3197 52.7643)
