,main_id,name,latitude,longitude,modis_2001,modis_2002,modis_2003,modis_2004,modis_2005,modis_2006,modis_2007,modis_2008,modis_2009,modis_2010,modis_2011,modis_2012,modis_2013,modis_2014,modis_2015,modis_2016,modis_2017,modis_2018,modis_2019,modis_2020,modis_2021,modis_2022,modis_2023
372,SK-MAIN-8ca43d4c-1,Lanigan,51.853044,-105.205794,Grasslands,Grasslands,Grasslands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands
373,SK-MAIN-bff94fa0-1,Patience Lake,52.089362,-106.376992,Grasslands,Grasslands,Grasslands,Grasslands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Grasslands,Croplands,Croplands
374,SK-MAIN-3f3e5af5-1,Rocanville,50.471916,-101.544281,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands
375,SK-MAIN-ee0fab1a-1,Jansen,51.8991,-104.71415,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands
376,SK-MAIN-fa964b40-1,Milestone,50.236669,-104.239825,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands
377,NB-MAIN-b72cbf1c-1,Millstream,45.705,-65.63,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests
378,SK-MAIN-52fbe54e-1,Muskowekwan,51.33382,-104.01827,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Grasslands,Grasslands,Grasslands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands
379,MB-MAIN-2ee057b8-1,PADCOM Potash Mine,50.735345,-101.483097,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands
380,SK-MAIN-ab9c65a7-1,Southey,51.11466,-104.65979,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands
381,SK-MAIN-86dd1c37-1,Vanguard,50.84335,-106.21347,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands
382,SK-MAIN-640b427c-1,Wynyard,51.69246,-103.931327,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands
383,SK-MAIN-63c7f86f-1,Vanscoy,52.01,-107.08,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands
384,SK-MAIN-f543c146-1,Belle Plaine,50.435626,-105.181423,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Croplands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Croplands,Croplands,Croplands,Grasslands,Grasslands,Croplands,Grasslands
385,SK-MAIN-eb9cd2a9-1,Esterhazy (K-3),50.659914,-101.845218,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands
386,QC-MAIN-e066357e-1,Kipawa (Zeus),46.81747,-78.4745,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests
387,QC-MAIN-e363e5b1-1,Eldor (Ashram),56.94583,-68.40417,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas
388,NT-MAIN-0f6cb3ad-1,Nechalacho - T-Zone & Tardiff Zone,62.11806,-112.59972,Woody Savannas,Savannas,Woody Savannas,Woody Savannas,Savannas,Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Savannas,Savannas,Savannas,Woody Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas
389,NL-MAIN-da3b3dae-1,Port Hope Simpson (Foxtrot),52.39833,-55.82417,Savannas,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands
390,SK-MAIN-98848a83-1,Rare Earth Processing Facility,52.1400327,-106.62737,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up
391,ON-MAIN-e116f385-2,RapidSX Demonstration Plant,44.233334,-76.5,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up
392,QC-MAIN-1fabc906-1,REE Recycling Facility (Saint-Bruno),45.525976,-73.340812,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up
393,SK-MAIN-53a8c866-1,Rare Earth Processing Facility,52.176809,-106.656706,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up
394,QC-MAIN-8fcacde6-1,Saint-Honoré,48.54277,-71.15445,Woody Savannas,Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas
395,BC-MAIN-f80e2913-1,Wicheeda,54.53141,-122.09912,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest
396,QC-MAIN-cfde9015-1,Strange Lake,56.35,-64.2,Grasslands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands
397,NT-MAIN-0f6cb3ad-2,Nechalacho - Basal Zone,62.11806,-112.59972,Woody Savannas,Savannas,Woody Savannas,Woody Savannas,Savannas,Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Savannas,Savannas,Savannas,Woody Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas
398,QC-MAIN-6232bf35-1,Kwyjibo,51.04975,-65.26564,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest
399,QC-MAIN-662f8a99-2,Rio Tinto Iron and Titanium,46.045907,-73.138424,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up
400,QC-MAIN-f7b40585-2,Scandium Demonstration Plant,46.043727,-73.139626,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up
401,QC-MAIN-dd392d35-1,Crater Lake,55.35025,-63.8991,Savannas,Permanent Wetlands,Savannas,Savannas,Savannas,Permanent Wetlands,Savannas,Permanent Wetlands,Permanent Wetlands,Savannas,Savannas,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands
402,YT-MAIN-ab926389-2,Keno Hill Silver District,63.9167,-135.4833,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas
403,ON-MAIN-ce39294f-2,Sudbury,46.5763,-80.7993,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands
404,BC-MAIN-fa8dd7ae-1,Blue River,52.30233,-119.15624,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Woody Savannas,Evergreen Needleleaf Forest,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest
405,NS-MAIN-6c39ff7e-1,East Kemptville,44.10091,-65.68645,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up
406,NB-MAIN-a4415da5-1,Mount Pleasant,45.44167,-66.82,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Deciduous Broadleaf Forest,Deciduous Broadleaf Forest,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests
407,NT-MAIN-03e8cde6-1,Cantung,61.96728,-128.22812,Permanent Wetlands,Savannas,Woody Savannas,Savannas,Savannas,Savannas,Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Savannas,Savannas
408,YT-MAIN-56c18e10-1,Mactung,63.2822222222,-130.1525,Grasslands,Grasslands,Barren,Barren,Barren,Grasslands,Grasslands,Grasslands,Grasslands,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Barren,Barren
409,YT-MAIN-43994b92-1,Northern Dancer,60.0052777778,-131.597777778,Grasslands,Woody Savannas,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Woody Savannas,Woody Savannas,Grasslands,Woody Savannas,Woody Savannas,Open Shrublands,Open Shrublands,Woody Savannas
410,NB-MAIN-7b6678ae-1,Sisson,46.365,-67.045,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests
411,SK-MAIN-3fcec2e7-2,Cigar Lake,58.06819,-104.54123,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas
412,SK-MAIN-cbbe4602-2,Key Lake,57.207,-105.647,Open Shrublands,Grasslands,Grasslands,Grasslands,Open Shrublands,Grasslands,Open Shrublands,Open Shrublands,Grasslands,Grasslands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Grasslands,Grasslands,Grasslands,Grasslands
413,SK-MAIN-fa315b6c-2,McArthur River,57.7637,-105.053,Grasslands,Grasslands,Savannas,Grasslands,Savannas,Grasslands,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands
414,SK-MAIN-cec62931-2,McClean Lake,58.3472,-103.8361,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas
415,SK-MAIN-1dda9c9d-1,Eagle Point,58.28918,-103.60839,Woody Savannas,Woody Savannas,Woody Savannas,Permanent Wetlands,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Woody Savannas,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands
416,SK-MAIN-11948fa6-1,Horseshoe-Raven,58.15333,-103.73639,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas
417,NU-MAIN-af98f320-1,Kiggavik-Sissons,64.385,-97.725,Permanent Wetlands,Grasslands,Grasslands,Permanent Wetlands,Permanent Wetlands,Grasslands,Permanent Wetlands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Permanent Wetlands
418,NL-MAIN-9ee6abcb-1,Michelin,54.584,-59.984,Permanent Wetlands,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Permanent Wetlands,Savannas,Savannas,Savannas,Savannas
419,SK-MAIN-e95a9d65-1,Midwest,58.30535,-104.08859,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Savannas,Savannas,Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Savannas,Savannas,Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas
420,SK-MAIN-6e2b2410-1,Millennium,57.52045,-105.63442,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Woody Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas
421,SK-MAIN-a584d05d-1,Rabbit Lake,58.19892,-103.71697,Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas
422,SK-MAIN-b0e502f0-1,Patterson Lake South,57.639,-109.364,Water,Water,Water,Water,Water,Water,Water,Water,Water,Water,Water,Water,Water,Water,Water,Water,Water,Water,Water,Water,Water,Water,Water
423,SK-MAIN-19e40503-1,Rook I,57.59144,-108.9925,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas
424,SK-MAIN-b99b2981-1,Waterbury,58.3478,-104.03032,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Woody Savannas
425,SK-MAIN-85cc24e6-1,Wheeler River,57.50888,-105.38137,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas
426,AB-MAIN-e029cb1f-2,The Cobalt Refinery Company Inc.,53.719929,-113.19011,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up
427,BC-MAIN-9be7e69d-2,Trail,49.0999,-117.7137,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up
428,ON-MAIN-2e8f3879-2,Ottawa Plant,45.298042,-75.562391,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up
429,AB-MAIN-5886ad62-1,SBH Black Shale,57.68711,-111.90375,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Mixed Forests,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest
430,QC-MAIN-746467df-2,Vaudreuil Works,48.428476,-71.157919,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up
431,QC-MAIN-958e6b58-1,Scott Lake,49.86103,-74.67023,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands
432,ON-MAIN-1eff4e4b-1,Superior Lake,48.9775,-87.38361,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests
433,YT-MAIN-777864fa-1,Marg,64.01187,-134.43958,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas
434,QC-MAIN-53721d44-1,Caber Complex,49.773163,-77.936644,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests
435,BC-MAIN-eb5b0a1d-2,Myra Falls,49.57,-125.59,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Barren,Evergreen Needleleaf Forest,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands
436,NU-MAIN-3a15ba90-1,Izok Lake,65.63056,-112.79889,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands,Permanent Wetlands
437,NT-MAIN-969facce-1,Pine Point,60.87216,-114.38652,Grasslands,Grasslands,Savannas,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Savannas,Savannas,Grasslands,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas
